transaction_id,user_id,timestamp,amount,merchant,location,device,payment_method,hour_of_day,day_of_week,failed_attempts,txn_velocity,account_age_days,avg_user_amount,amount_deviation,is_foreign_location,is_unusual_device,is_fraud
TXN000186,U0086,2024-01-01 13:12:00,502.53,Uber,Surat,MacOS,Debit Card,13,0,0,3,600,663.97,0.7569,0,1,0
TXN000187,U0135,2024-07-03 08:05:00,507.51,Swiggy,Delhi,Windows,UPI,8,2,0,3,1737,437.28,1.1606,0,1,0
TXN000188,U0002,2024-04-29 13:41:00,1313.8,Zomato,Chennai,Android,Net Banking,13,0,0,2,487,955.02,1.3757,0,0,0
TXN000189,U0444,2024-08-15 00:00:00,1079.98,Meesho,Ahmedabad,iOS,Net Banking,0,3,0,4,1395,1003.13,1.0766,0,0,0
TXN000190,U0431,2024-07-15 02:46:00,6.37,Meesho,Dubai,Android,Debit Card,2,0,2,17,231,335.88,0.019,1,1,1
TXN000191,U0102,2024-03-09 20:43:00,593.23,Amazon,Jaipur,Android,Wallet,20,5,0,4,221,720.07,0.8239,0,0,0
TXN000192,U0176,2024-04-19 20:47:00,2601.61,Uber,Hyderabad,Android,Net Banking,20,4,1,1,1826,2507.86,1.0374,0,0,0
TXN000193,U0323,2024-03-12 03:37:00,274.74,PhonePe Store,Mumbai,Android,Debit Card,3,1,0,2,1817,483.85,0.5678,0,0,0
TXN000194,U0304,2024-02-13 07:35:00,1219.22,BigBasket,Bangalore,iOS,UPI,7,1,0,3,1389,2019.03,0.6039,0,0,0
TXN000195,U0088,2024-11-06 16:12:00,1421.31,Amazon,Mumbai,Windows,Credit Card,16,2,0,1,1945,1523.48,0.9329,0,0,0
TXN000196,U0372,2024-11-22 19:04:00,3267.2,Myntra,Kolkata,Linux,Debit Card,19,4,0,4,712,1804.43,1.8107,0,1,0
TXN000197,U0095,2024-12-15 05:48:00,570.43,Flipkart,Mumbai,Linux,UPI,5,6,0,1,854,740.92,0.7699,0,1,0
TXN000198,U0465,2024-01-21 01:50:00,997.46,Ola,Kolkata,Windows,Wallet,1,6,0,4,299,980.12,1.0177,0,0,0
TXN000199,U0308,2024-02-12 20:34:00,1143.75,Flipkart,Kolkata,iOS,Debit Card,20,0,0,2,1469,606.94,1.8845,0,0,0
TXN000200,U0472,2024-03-20 17:20:00,258.59,Meesho,Kolkata,Android,UPI,17,2,0,4,989,109.74,2.3564,0,0,0
TXN000201,U0224,2024-05-02 01:15:00,368.57,PayTM Mall,Delhi,Windows,Wallet,1,3,0,3,1794,218.61,1.686,0,0,0
TXN000202,U0452,2024-12-02 23:11:00,2051.72,Ola,Bangalore,iOS,UPI,23,0,0,3,1201,2850.19,0.7199,0,0,0
TXN000203,U0349,2024-05-12 05:23:00,374.85,BigBasket,Bangalore,Android,UPI,5,6,0,1,1643,534.62,0.7012,0,1,0
TXN000204,U0298,2024-08-07 08:33:00,1334.79,MakeMyTrip,Bangalore,Windows,UPI,8,2,0,3,862,1491.14,0.8951,0,0,0
TXN000205,U0395,2024-10-17 05:23:00,109599.89,Unknown_Merchant,Singapore,Windows,UPI,4,3,2,5,1940,3566.86,30.7273,1,1,1
TXN000206,U0398,2024-01-07 07:02:00,94046.17,Unknown_Merchant,London,Windows,Credit Card,1,6,1,18,529,4246.59,22.1463,1,1,1
TXN000207,U0396,2024-05-07 13:58:00,698.59,Flipkart,Hyderabad,Windows,Wallet,13,1,0,1,1474,685.96,1.0184,0,0,0
TXN000208,U0098,2024-09-21 01:25:00,1220.12,BigBasket,Ahmedabad,Android,Debit Card,1,5,0,4,894,1423.76,0.857,0,0,0
TXN000209,U0493,2024-04-12 09:36:00,7.44,Nykaa,Unknown_Location,Linux,Debit Card,3,4,5,20,1290,1184.85,0.0063,1,1,1
TXN000210,U0302,2024-04-10 23:57:00,523.03,Swiggy,Hyderabad,Android,UPI,23,2,1,1,632,626.29,0.8351,0,0,0
TXN000211,U0371,2024-06-26 20:53:00,948.4,Myntra,Ahmedabad,Android,UPI,20,2,0,4,992,1123.84,0.8439,0,0,0
TXN000212,U0070,2024-06-06 03:13:00,488.06,PayTM Mall,Ahmedabad,Android,UPI,3,3,2,2,1587,575.29,0.8484,0,0,0
TXN000213,U0068,2024-02-17 01:58:00,2916.94,PhonePe Store,Bangalore,iOS,Debit Card,1,5,0,1,1969,2991.51,0.9751,0,1,0
TXN000214,U0405,2024-09-15 04:40:00,432.9,MakeMyTrip,Bangalore,iOS,UPI,4,6,0,2,1516,699.2,0.6191,0,0,0
TXN000215,U0234,2024-05-13 10:59:00,773.43,Ola,Bangalore,Android,Debit Card,10,0,0,3,879,571.58,1.3531,0,0,0
TXN000216,U0465,2024-04-13 04:49:00,683.88,Flipkart,Delhi,Windows,Credit Card,4,5,0,3,299,980.12,0.6978,0,0,0
TXN000217,U0028,2024-10-01 11:49:00,854.1,BigBasket,Chennai,Windows,UPI,11,1,0,3,1948,1596.71,0.5349,0,0,0
TXN000218,U0273,2024-12-22 19:02:00,6635.02,Swiggy,Bangalore,iOS,UPI,19,6,0,3,1457,3509.27,1.8907,0,1,0
TXN000219,U0074,2024-01-26 21:19:00,7207.55,Amazon,Surat,Linux,Net Banking,21,4,1,2,463,5242.97,1.3747,0,1,0
TXN000220,U0235,2024-02-22 04:07:00,15823.61,Zomato,Pune,iOS,Credit Card,4,3,0,4,1141,9357.6,1.691,0,0,0
TXN000221,U0104,2024-11-18 20:05:00,459.87,Meesho,Ahmedabad,iOS,UPI,20,0,0,1,467,491.63,0.9354,0,0,0
TXN000222,U0155,2024-11-26 14:51:00,757.61,Meesho,Kolkata,MacOS,Debit Card,14,1,0,4,1161,1470.08,0.5154,0,1,0
TXN000223,U0237,2024-10-20 13:52:00,192357.22,Unknown_Merchant,London,MacOS,Net Banking,3,6,2,16,827,144.73,1329.0763,1,1,1
TXN000224,U0051,2024-04-05 08:17:00,2023.23,MakeMyTrip,Jaipur,iOS,Wallet,8,4,0,3,1163,1516.38,1.3342,0,0,0
TXN000225,U0264,2024-10-08 15:03:00,180.11,PhonePe Store,Mumbai,Windows,Credit Card,15,1,0,2,1971,393.71,0.4575,0,0,0
TXN000226,U0118,2024-10-05 00:24:00,448.17,BookMyShow,Delhi,Android,Net Banking,0,5,0,3,1248,340.81,1.315,0,0,0
TXN000227,U0003,2024-04-02 00:20:00,3201.14,Nykaa,Delhi,Windows,Debit Card,0,1,0,4,239,2095.8,1.5274,0,0,0
TXN000228,U0290,2024-10-26 07:10:00,555.26,BigBasket,Ahmedabad,Windows,Wallet,7,5,0,1,1279,588.34,0.9438,0,0,0
TXN000229,U0107,2024-04-22 18:54:00,5740.29,Meesho,Surat,iOS,Credit Card,18,0,0,3,614,7231.39,0.7938,0,0,0
TXN000230,U0082,2024-12-23 11:58:00,768.1,Myntra,Jaipur,Android,Wallet,11,0,0,2,1235,1567.3,0.4901,0,0,0
TXN000231,U0262,2024-09-09 17:19:00,1016.11,Amazon,Hyderabad,Windows,Credit Card,17,0,0,1,342,1033.26,0.9834,0,0,0
TXN000232,U0162,2024-01-01 10:58:00,3744.87,Myntra,Delhi,Android,Credit Card,10,0,1,3,1800,2409.28,1.5544,0,0,0
TXN000233,U0111,2024-03-16 18:45:00,5530.74,Meesho,Singapore,Android,Debit Card,0,5,4,8,149,160.97,34.3588,1,0,1
TXN000234,U0145,2024-06-14 04:10:00,1088.13,Uber,Mumbai,Windows,Net Banking,4,4,0,2,1030,1422.09,0.7652,0,0,0
TXN000235,U0101,2024-10-14 22:56:00,413.48,Zomato,Ahmedabad,Android,Wallet,22,0,0,4,133,266.3,1.5527,0,0,0
TXN000236,U0037,2024-12-18 09:08:00,1156.13,Ola,Surat,Windows,Wallet,9,2,0,1,674,1351.36,0.8555,0,0,0
TXN000237,U0414,2024-06-11 19:14:00,4928.06,PayTM Mall,Kolkata,Windows,Credit Card,19,1,0,1,998,3935.04,1.2524,0,0,0
TXN000238,U0303,2024-06-12 05:40:00,3422.91,Ola,Pune,iOS,Debit Card,5,2,0,3,1446,2315.3,1.4784,0,0,0
TXN000239,U0218,2024-12-20 02:22:00,682.07,Amazon,Mumbai,iOS,UPI,2,4,0,4,303,865.39,0.7882,0,0,0
TXN000240,U0136,2024-07-30 15:56:00,5834.11,Flipkart,Jaipur,Windows,Net Banking,15,1,0,2,649,5166.42,1.1292,0,0,0
TXN000241,U0382,2024-02-07 01:18:00,1269.1,Flipkart,Hyderabad,Android,UPI,1,2,0,4,1091,602.21,2.1074,0,0,0
TXN000242,U0335,2024-02-08 17:57:00,2762.32,MakeMyTrip,Surat,iOS,Net Banking,17,3,0,4,952,2907.71,0.95,0,0,0
TXN000243,U0236,2024-03-25 19:56:00,5437.58,Myntra,Ahmedabad,iOS,Credit Card,19,0,2,4,157,2067.14,2.6305,0,0,0
TXN000244,U0493,2024-10-03 08:42:00,766.25,Amazon,Mumbai,iOS,Net Banking,8,3,0,4,1290,1184.85,0.6467,0,0,0
TXN000245,U0242,2024-07-03 00:27:00,507.97,Uber,Jaipur,iOS,Wallet,0,2,0,1,1868,977.76,0.5195,0,1,0
TXN000246,U0433,2024-03-28 20:18:00,4.28,Unknown_Merchant,Dubai,MacOS,Net Banking,2,3,4,20,124,837.64,0.0051,1,1,1
TXN000247,U0188,2024-05-15 02:41:00,512.48,PhonePe Store,Kolkata,Windows,Debit Card,2,2,0,1,672,1019.61,0.5026,0,0,0
TXN000248,U0472,2024-08-26 08:14:00,68.17,Swiggy,Chennai,Android,UPI,8,0,0,3,989,109.74,0.6212,0,0,0
TXN000249,U0262,2024-07-30 18:14:00,1333.95,Meesho,Hyderabad,iOS,Wallet,18,1,0,4,342,1033.26,1.291,0,1,0
TXN000250,U0064,2024-04-30 15:19:00,341.08,Ola,Jaipur,Windows,UPI,15,1,0,2,1256,331.55,1.0287,0,1,0
TXN000251,U0037,2024-08-17 05:10:00,1326.41,Swiggy,Surat,Android,UPI,5,5,0,4,674,1351.36,0.9815,0,1,0
TXN000252,U0293,2024-11-17 04:53:00,467.14,Ola,Ahmedabad,Android,UPI,4,6,0,4,756,608.28,0.768,0,0,0
TXN000253,U0085,2024-05-21 16:29:00,486.52,Ola,Ahmedabad,iOS,Wallet,16,1,0,4,175,488.58,0.9958,0,0,0
TXN000254,U0002,2024-03-17 04:36:00,722.52,Flipkart,Chennai,Android,UPI,4,6,0,1,487,955.02,0.7565,0,0,0
TXN000255,U0233,2024-10-01 11:56:00,2136.82,PayTM Mall,Pune,Windows,Wallet,11,1,0,1,342,1147.76,1.8617,0,0,0
TXN000256,U0450,2024-07-25 04:39:00,577.57,Amazon,Ahmedabad,iOS,Net Banking,4,3,1,3,437,380.23,1.519,0,0,0
TXN000257,U0476,2024-01-26 23:30:00,1426.22,Amazon,Ahmedabad,Windows,Debit Card,23,4,0,3,58,854.88,1.6683,0,1,0
TXN000258,U0235,2024-09-08 22:43:00,6050.32,Swiggy,Pune,Windows,Debit Card,22,6,2,4,1141,9357.6,0.6466,0,1,0
TXN000259,U0302,2024-06-13 08:46:00,918.7,Zomato,Hyderabad,Android,Net Banking,8,3,0,4,632,626.29,1.4669,0,0,0
TXN000260,U0247,2024-09-21 11:52:00,897.22,Flipkart,Ahmedabad,Android,Debit Card,11,5,0,4,1304,682.02,1.3155,0,0,0
TXN000261,U0076,2024-09-25 18:01:00,3533.97,Zomato,Bangalore,Windows,UPI,18,2,0,4,668,2494.65,1.4166,0,0,0
TXN000262,U0331,2024-07-03 22:12:00,32618.78,Unknown_Merchant,Unknown_Location,Windows,Net Banking,4,2,1,5,204,1083.28,30.1111,1,1,1
TXN000263,U0428,2024-09-07 19:28:00,1553.87,MakeMyTrip,Ahmedabad,Windows,Wallet,19,5,0,2,103,2177.76,0.7135,0,0,0
TXN000264,U0112,2024-05-12 23:53:00,2484.64,PhonePe Store,Surat,Windows,UPI,23,6,0,2,1140,1067.94,2.3266,0,0,0
TXN000265,U0349,2024-11-27 07:43:00,457.86,BookMyShow,Bangalore,iOS,UPI,7,2,1,1,1643,534.62,0.8564,0,0,0
TXN000266,U0225,2024-03-08 20:11:00,522.27,BigBasket,Ahmedabad,iOS,Wallet,20,4,0,3,560,684.08,0.7635,0,0,0
TXN000267,U0358,2024-12-29 20:17:00,814.7,Myntra,Chennai,Windows,Net Banking,20,6,0,4,854,821.67,0.9915,0,0,0
TXN000268,U0463,2024-09-23 19:25:00,396.82,Uber,Hyderabad,iOS,Debit Card,19,0,0,3,1645,544.72,0.7285,0,0,0
TXN000269,U0342,2024-02-25 15:04:00,1631.33,Myntra,Delhi,Android,Debit Card,15,6,0,3,385,1399.24,1.1659,0,0,0
TXN000270,U0259,2024-09-21 07:57:00,2990.18,Nykaa,Kolkata,Windows,Wallet,7,5,0,3,1361,1709.27,1.7494,0,1,0
TXN000271,U0399,2024-01-14 20:31:00,339.91,PhonePe Store,Surat,Windows,Net Banking,20,6,0,1,326,977.95,0.3476,0,0,0
TXN000272,U0463,2024-10-19 06:21:00,1543.59,BookMyShow,Hyderabad,iOS,Net Banking,6,5,1,3,1645,544.72,2.8337,0,0,0
TXN000273,U0028,2024-03-28 21:56:00,1869.19,PayTM Mall,Chennai,Windows,Credit Card,21,3,0,2,1948,1596.71,1.1707,0,0,0
TXN000274,U0001,2024-06-20 20:05:00,2631.34,Meesho,Mumbai,Android,Debit Card,20,3,0,3,1548,1802.11,1.4601,0,0,0
TXN000275,U0096,2024-10-26 09:29:00,428.26,Meesho,Kolkata,Android,Wallet,9,5,0,1,539,253.78,1.6875,0,0,0
TXN000276,U0289,2024-04-09 16:07:00,1270.64,BigBasket,Kolkata,Android,Net Banking,16,1,0,2,1566,1452.43,0.8748,0,0,0
TXN000277,U0490,2024-04-12 10:26:00,3739.99,PayTM Mall,Surat,Windows,Credit Card,10,4,0,2,789,2648.21,1.4123,0,1,0
TXN000278,U0440,2024-09-06 10:40:00,412.71,Amazon,Surat,Windows,UPI,10,4,0,2,1429,1037.38,0.3978,0,0,0
TXN000279,U0087,2024-03-27 18:48:00,1622.67,Nykaa,Ahmedabad,Android,UPI,18,2,0,4,1134,2739.15,0.5924,0,0,0
TXN000280,U0254,2024-07-25 13:30:00,2829.98,Zomato,Bangalore,iOS,Debit Card,13,3,2,3,699,3079.32,0.919,0,0,0
TXN000281,U0365,2024-09-28 06:01:00,5222.88,Zomato,Surat,Windows,Credit Card,6,5,0,3,1977,2186.69,2.3885,0,0,0
TXN000282,U0437,2024-02-22 12:32:00,10026.96,Meesho,Pune,Windows,UPI,12,3,0,3,1426,5589.33,1.7939,0,0,0
TXN000283,U0123,2024-09-23 19:33:00,3897.96,Swiggy,Mumbai,Windows,Debit Card,19,0,2,4,1376,4459.51,0.8741,0,1,0
TXN000284,U0383,2024-04-06 05:58:00,73.69,Zomato,Ahmedabad,Windows,Credit Card,5,5,0,2,1579,131.12,0.562,0,0,0
TXN000285,U0427,2024-01-12 18:32:00,342.05,Uber,Kolkata,Windows,UPI,18,4,0,3,1501,417.83,0.8186,0,0,0
TXN000286,U0274,2024-11-15 01:38:00,1275.2,Uber,Surat,Windows,UPI,1,4,0,1,1259,1107.91,1.151,0,0,0
TXN000287,U0025,2024-07-13 03:35:00,739.07,Zomato,Chennai,iOS,UPI,3,5,0,1,1331,636.27,1.1616,0,0,0
TXN000288,U0474,2024-05-18 19:38:00,6681.09,Flipkart,Hyderabad,Windows,Wallet,19,5,0,1,1513,4302.17,1.553,0,0,0
TXN000289,U0131,2024-02-24 15:12:00,277.77,Meesho,Mumbai,Android,Wallet,15,5,2,3,466,232.6,1.1942,0,1,0
TXN000290,U0428,2024-05-31 05:02:00,4340.05,Ola,Ahmedabad,MacOS,Net Banking,5,4,0,1,103,2177.76,1.9929,0,1,0
TXN000291,U0259,2024-02-15 03:53:00,58550.05,Nykaa,USA,MacOS,Wallet,0,3,1,8,1361,1709.27,34.2544,1,1,1
TXN000292,U0376,2024-11-25 07:29:00,582.66,PayTM Mall,Surat,Windows,UPI,7,0,0,2,105,509.1,1.1445,0,0,0
TXN000293,U0355,2024-05-28 11:51:00,1403.38,Flipkart,Delhi,iOS,UPI,11,1,1,1,1248,1075.98,1.3043,0,0,0
TXN000294,U0371,2024-03-11 21:41:00,89609.25,Meesho,Singapore,Windows,Wallet,3,0,3,7,992,1123.84,79.7349,1,1,1
TXN000295,U0114,2024-06-24 05:07:00,10778.03,BigBasket,Hyderabad,Linux,Net Banking,5,0,0,4,1226,12877.57,0.837,0,1,0
TXN000296,U0400,2024-11-28 05:07:00,3790.91,Meesho,Pune,Android,Credit Card,5,3,0,4,1917,3781.27,1.0025,0,0,0
TXN000297,U0209,2024-12-13 14:11:00,1883.15,MakeMyTrip,Ahmedabad,Android,UPI,14,4,1,2,1770,1835.46,1.026,0,1,0
TXN000298,U0202,2024-09-06 03:56:00,2390.49,BigBasket,Jaipur,iOS,Debit Card,3,4,0,2,1655,1921.35,1.2442,0,0,0
TXN000299,U0437,2024-12-08 10:33:00,3519.48,Flipkart,Pune,Windows,Net Banking,10,6,0,2,1426,5589.33,0.6297,0,0,0
TXN000300,U0300,2024-12-05 21:41:00,2542.56,BookMyShow,Bangalore,iOS,Wallet,21,3,0,2,1005,2058.29,1.2353,0,1,0
TXN000301,U0166,2024-08-28 15:55:00,2409.68,Myntra,Bangalore,iOS,Credit Card,15,2,0,3,356,1657.03,1.4542,0,0,0
TXN000302,U0442,2024-04-24 17:41:00,166060.44,Nykaa,London,MacOS,Net Banking,0,2,4,19,505,1061.36,156.4601,1,1,1
TXN000303,U0487,2024-09-12 14:20:00,897.39,Uber,Hyderabad,Android,UPI,14,3,0,4,653,574.46,1.5621,0,0,0
TXN000304,U0114,2024-10-08 00:52:00,220330.68,Meesho,Dubai,Linux,Wallet,4,1,2,19,1226,12877.57,17.1096,1,1,1
TXN000305,U0403,2024-07-05 01:52:00,2938.82,BookMyShow,Pune,iOS,Wallet,1,4,0,3,1943,1102.4,2.6658,0,0,0
TXN000306,U0283,2024-02-28 03:48:00,5673.14,Myntra,Pune,Android,Debit Card,3,2,0,3,1532,5356.24,1.0592,0,0,0
TXN000307,U0131,2024-01-24 05:31:00,269.28,Ola,Mumbai,Windows,Net Banking,5,2,0,2,466,232.6,1.1577,0,0,0
TXN000308,U0136,2024-07-20 06:29:00,6182.51,Myntra,Chennai,Windows,UPI,6,5,0,1,649,5166.42,1.1967,0,0,0
TXN000309,U0023,2024-12-10 18:07:00,1780.21,Uber,Delhi,iOS,Wallet,18,1,2,2,193,1173.24,1.5173,0,0,0
TXN000310,U0124,2024-01-03 16:47:00,114.85,Meesho,Surat,MacOS,Wallet,16,2,0,2,1100,269.93,0.4255,0,1,0
TXN000311,U0452,2024-03-29 23:52:00,1818.09,MakeMyTrip,Bangalore,iOS,Wallet,23,4,1,4,1201,2850.19,0.6379,0,0,0
TXN000312,U0246,2024-11-07 22:48:00,2362.71,Myntra,Pune,Windows,Debit Card,22,3,0,2,368,784.85,3.0104,0,0,0
TXN000313,U0285,2024-11-04 22:56:00,7994.5,Ola,Mumbai,Windows,Wallet,22,0,1,2,1616,9256.06,0.8637,0,0,0
TXN000314,U0335,2024-11-15 22:18:00,4948.88,Swiggy,Jaipur,MacOS,Credit Card,22,4,0,3,952,2907.71,1.702,0,1,0
TXN000315,U0164,2024-06-29 17:30:00,229.26,Ola,Pune,MacOS,Net Banking,17,5,0,3,397,482.66,0.475,0,1,0
TXN000316,U0175,2024-08-04 00:33:00,1285.91,Amazon,Jaipur,iOS,UPI,0,6,0,2,1953,1446.19,0.8892,0,0,0
TXN000317,U0114,2024-12-15 08:09:00,6720.39,BigBasket,Chennai,Android,Credit Card,8,6,0,1,1226,12877.57,0.5219,0,0,0
TXN000318,U0296,2024-08-19 03:39:00,519.92,Meesho,Kolkata,Windows,Credit Card,3,0,0,4,50,548.45,0.948,0,0,0
TXN000319,U0174,2024-12-22 09:44:00,2804.19,PhonePe Store,Jaipur,MacOS,Net Banking,9,6,2,3,1421,1542.49,1.818,0,1,0
TXN000320,U0153,2024-01-28 00:47:00,520.86,Nykaa,Mumbai,Windows,Net Banking,0,6,0,3,1881,555.56,0.9375,0,0,0
TXN000321,U0406,2024-10-06 23:38:00,1577.32,Zomato,Chennai,Windows,Debit Card,23,6,0,1,1217,2044.38,0.7715,0,0,0
TXN000322,U0347,2024-03-29 23:32:00,429.63,BigBasket,Chennai,Windows,Wallet,23,4,0,2,1790,257.73,1.667,0,0,0
TXN000323,U0499,2024-05-10 00:21:00,217.1,Amazon,Kolkata,MacOS,Credit Card,0,4,1,1,845,456.86,0.4752,0,1,0
TXN000324,U0484,2024-11-16 19:53:00,1536.96,MakeMyTrip,Mumbai,Windows,Wallet,19,5,0,3,1717,1344.08,1.1435,0,0,0
TXN000325,U0253,2024-04-04 16:04:00,9843.49,BookMyShow,Delhi,iOS,Wallet,16,3,0,3,700,9155.92,1.0751,0,0,0
TXN000326,U0010,2024-04-19 21:21:00,835.24,Nykaa,Ahmedabad,Windows,Wallet,21,4,0,1,599,1886.65,0.4427,0,0,0
TXN000327,U0127,2024-06-26 14:15:00,512.63,MakeMyTrip,Pune,Android,Credit Card,14,2,2,3,1405,407.26,1.2587,0,0,0
TXN000328,U0015,2024-02-28 12:16:00,45.03,BookMyShow,Pune,Android,Debit Card,12,2,0,4,765,195.41,0.2304,0,0,0
TXN000329,U0008,2024-05-31 20:12:00,2801.53,Flipkart,Jaipur,Android,Credit Card,20,4,2,1,1496,2362.4,1.1859,0,0,0
TXN000330,U0046,2024-04-17 21:40:00,761.24,PhonePe Store,Delhi,Windows,UPI,21,2,0,4,1577,533.87,1.4259,0,1,0
TXN000331,U0095,2024-02-06 23:43:00,1069.74,Myntra,Mumbai,Android,UPI,23,1,0,1,854,740.92,1.4438,0,0,0
TXN000332,U0063,2024-05-08 17:04:00,412.54,BigBasket,Delhi,Windows,Net Banking,17,2,0,4,1982,362.73,1.1373,0,0,0
TXN000333,U0353,2024-01-09 12:43:00,4474.21,Ola,Delhi,iOS,Wallet,12,1,0,1,1722,2585.46,1.7305,0,0,0
TXN000334,U0253,2024-02-07 11:59:00,8571.12,Uber,Chennai,iOS,Debit Card,11,2,0,3,700,9155.92,0.9361,0,0,0
TXN000335,U0319,2024-08-12 12:25:00,3167.03,Swiggy,Chennai,Windows,Wallet,12,0,0,4,1123,1516.51,2.0884,0,0,0
TXN000336,U0123,2024-10-06 09:40:00,6346.68,Nykaa,Mumbai,iOS,Debit Card,9,6,2,1,1376,4459.51,1.4232,0,0,0
TXN000337,U0484,2024-10-11 04:07:00,2242.49,PhonePe Store,Mumbai,Windows,Wallet,4,4,0,1,1717,1344.08,1.6684,0,0,0
TXN000338,U0139,2024-06-25 06:26:00,2196.11,Swiggy,Pune,iOS,Credit Card,6,1,0,3,1938,2473.82,0.8877,0,0,0
TXN000339,U0323,2024-04-02 21:51:00,469.73,Nykaa,Ahmedabad,Android,Wallet,21,1,0,1,1817,483.85,0.9708,0,0,0
TXN000340,U0316,2024-02-04 08:06:00,1500.42,Myntra,Chennai,Android,Debit Card,8,6,0,2,1735,1119.91,1.3398,0,0,0
TXN000341,U0295,2024-11-13 02:57:00,1699.48,Myntra,Surat,Windows,Wallet,2,2,0,2,1832,1567.15,1.0844,0,0,0
TXN000342,U0466,2024-07-05 10:27:00,1254.44,Nykaa,Mumbai,iOS,Credit Card,10,4,0,4,699,879.22,1.4268,0,0,0
TXN000343,U0264,2024-07-03 04:43:00,487.52,PayTM Mall,Mumbai,Windows,Net Banking,4,2,0,3,1971,393.71,1.2383,0,0,0
TXN000344,U0471,2024-02-25 05:41:00,3625.25,Meesho,Ahmedabad,iOS,Credit Card,5,6,1,2,1558,832.93,4.3524,0,0,0
TXN000345,U0009,2024-11-16 02:46:00,2043.84,BookMyShow,Jaipur,iOS,UPI,2,5,0,4,481,685.76,2.9804,0,0,0
TXN000346,U0455,2024-04-18 01:35:00,481.6,BookMyShow,Pune,Windows,Net Banking,1,3,0,2,46,645.32,0.7463,0,1,0
TXN000347,U0174,2024-04-24 18:46:00,1176.39,BookMyShow,Kolkata,iOS,Wallet,18,2,0,3,1421,1542.49,0.7627,0,0,0
TXN000348,U0314,2024-12-05 07:54:00,3099.39,Uber,Jaipur,Linux,Credit Card,7,3,0,2,1513,2473.8,1.2529,0,1,0
TXN000349,U0266,2024-04-01 18:36:00,370.24,Ola,Chennai,Linux,Net Banking,18,0,1,1,373,314.89,1.1758,0,1,0
TXN000350,U0285,2024-09-06 07:04:00,5293.31,Uber,Surat,Windows,Credit Card,7,4,0,3,1616,9256.06,0.5719,0,0,0
TXN000351,U0027,2024-08-20 01:02:00,925.25,Ola,Surat,Android,Wallet,1,1,0,3,1402,346.89,2.6673,0,0,0
TXN000352,U0069,2024-05-14 18:34:00,1556.03,PhonePe Store,Mumbai,Android,Debit Card,18,1,0,1,1528,1574.41,0.9883,0,0,0
TXN000353,U0140,2024-07-11 07:33:00,310.26,Myntra,Mumbai,iOS,Net Banking,7,3,0,1,571,320.26,0.9688,0,1,0
TXN000354,U0246,2024-03-12 14:10:00,392.89,BigBasket,Pune,Windows,Credit Card,14,1,0,2,368,784.85,0.5006,0,0,0
TXN000355,U0271,2024-03-01 21:14:00,5902.74,Flipkart,Pune,iOS,Net Banking,21,4,0,4,1958,4634.45,1.2737,0,0,0
TXN000356,U0242,2024-03-23 20:53:00,1392.92,Swiggy,Jaipur,Windows,Wallet,20,5,0,2,1868,977.76,1.4246,0,0,0
TXN000357,U0025,2024-01-21 18:09:00,504.67,Swiggy,Chennai,iOS,Wallet,18,6,2,1,1331,636.27,0.7932,0,0,0
TXN000358,U0276,2024-12-04 09:05:00,1456.08,PayTM Mall,Hyderabad,iOS,Net Banking,9,2,0,4,1121,1740.81,0.8364,0,0,0
TXN000359,U0210,2024-10-25 05:39:00,23879.26,Ola,Mumbai,iOS,Debit Card,5,4,1,1,878,51675.11,0.4621,0,0,0
TXN000360,U0117,2024-07-16 04:06:00,844.63,BookMyShow,Jaipur,Android,Net Banking,4,1,0,1,1773,1059.22,0.7974,0,0,0
TXN000361,U0496,2024-11-10 19:02:00,2985.37,Nykaa,Kolkata,Android,UPI,19,6,0,2,1781,1879.78,1.5881,0,0,0
TXN000362,U0189,2024-10-03 00:57:00,618.44,PhonePe Store,Ahmedabad,Windows,Wallet,0,3,0,1,1873,470.22,1.3152,0,0,0
TXN000363,U0033,2024-08-07 07:51:00,374.3,Myntra,Jaipur,Android,Wallet,7,2,0,1,1432,1081.93,0.346,0,0,0
TXN000364,U0341,2024-05-10 15:49:00,732.5,BigBasket,Chennai,Windows,Wallet,15,4,1,4,196,481.92,1.52,0,0,0
TXN000365,U0068,2024-01-03 22:47:00,2092.47,Flipkart,Delhi,Windows,Wallet,22,2,0,2,1969,2991.51,0.6995,0,0,0
TXN000366,U0392,2024-06-10 13:23:00,1695.02,MakeMyTrip,Mumbai,Android,Debit Card,13,0,0,4,1753,1793.49,0.9451,0,0,0
TXN000367,U0322,2024-11-09 08:43:00,886.49,BookMyShow,Delhi,Windows,Wallet,8,5,0,3,1808,1988.54,0.4458,0,0,0
TXN000368,U0347,2024-09-04 08:19:00,275.33,PhonePe Store,Chennai,Android,Credit Card,8,2,1,1,1790,257.73,1.0683,0,1,0
TXN000369,U0268,2024-08-16 22:10:00,233.27,Nykaa,Mumbai,Android,Debit Card,22,4,0,1,667,262.4,0.889,0,0,0
TXN000370,U0039,2024-11-21 00:51:00,387.74,MakeMyTrip,Pune,Windows,Net Banking,0,3,0,3,969,290.56,1.3345,0,0,0
TXN000371,U0088,2024-02-10 19:02:00,1203.73,PhonePe Store,Hyderabad,MacOS,Wallet,19,5,0,3,1945,1523.48,0.7901,0,1,0
